epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
191,6.862250,7.041954,0.725000,0.022000,598.000000,8.886132,7.041954,04:59
192,6.939607,7.009297,0.730000,0.027000,605.500000,8.898547,7.009298,04:47
193,6.884107,7.056230,0.715000,0.025000,610.500000,8.941269,7.056230,04:48
194,6.874173,6.997444,0.744000,0.025000,598.750000,8.861863,6.997444,05:01
195,6.854105,7.030278,0.735000,0.022000,619.500000,8.981979,7.030279,04:48
196,6.895667,6.986105,0.733000,0.016000,609.000000,8.918307,6.986104,04:58
197,6.883844,6.957986,0.731000,0.032000,612.000000,8.932230,6.957985,04:49
198,6.845386,7.059658,0.736000,0.018000,598.500000,8.838810,7.059659,05:07
199,6.986898,7.019029,0.735000,0.019000,604.250000,8.884007,7.019029,05:13
200,6.938658,7.186894,0.720000,0.021000,627.000000,9.024419,7.186894,05:02
201,6.897058,6.964086,0.725000,0.017000,614.000000,8.934719,6.964087,05:06
202,6.979156,7.065585,0.719000,0.018000,599.250000,8.867119,7.065584,05:01
203,6.920638,7.082504,0.733000,0.016000,605.250000,8.887955,7.082504,05:05
204,6.836052,6.991062,0.735000,0.027000,612.500000,8.902115,6.991061,05:03
205,6.924244,6.973962,0.731000,0.022000,611.000000,8.914005,6.973963,05:11
206,6.887737,7.044137,0.721000,0.022000,608.750000,8.886693,7.044137,05:06
207,6.838050,7.096800,0.725000,0.017000,596.500000,8.828602,7.096800,05:05
208,6.918241,6.927495,0.740000,0.036000,600.500000,8.839878,6.927495,04:58
209,6.854071,6.911848,0.725000,0.032000,610.500000,8.895324,6.911849,05:00
210,6.890876,6.953357,0.725000,0.018000,604.500000,8.859531,6.953355,05:01
211,6.898551,6.979974,0.731000,0.029000,606.750000,8.877905,6.979975,04:57
212,6.916323,6.912490,0.738000,0.026000,616.750000,8.942297,6.912490,05:04
213,6.826237,6.979510,0.726000,0.021000,621.500000,8.947338,6.979511,04:52
214,6.823316,6.946392,0.726000,0.029000,595.250000,8.765458,6.946391,05:01
215,6.759614,7.072240,0.737000,0.021000,593.750000,8.763700,7.072242,04:58
216,6.822438,6.956550,0.740000,0.023000,605.000000,8.847908,6.956550,05:01
217,6.816858,6.866872,0.732000,0.033000,597.250000,8.797718,6.866871,05:04
218,6.851426,6.965703,0.729000,0.026000,597.250000,8.788046,6.965703,05:02
219,6.846209,6.901257,0.741000,0.031000,596.750000,8.762700,6.901257,05:09
220,6.924087,7.008442,0.727000,0.033000,606.000000,8.851233,7.008442,05:00
221,6.825245,6.928946,0.730000,0.026000,605.750000,8.840862,6.928946,05:07
222,6.850761,6.990984,0.730000,0.028000,606.250000,8.875795,6.990983,04:52
223,6.727111,7.043841,0.741000,0.022000,595.750000,8.786025,7.043841,04:59
224,6.775819,6.874519,0.736000,0.025000,601.000000,8.830607,6.874517,04:57
225,6.813596,6.973142,0.725000,0.026000,605.250000,8.851528,6.973141,05:03
