epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
337,6.116879,6.345016,0.739000,0.076000,654.750000,9.284082,6.345016,06:27
338,6.118599,6.262072,0.741000,0.068000,659.250000,9.303269,6.262072,06:31
339,6.014679,6.262444,0.729000,0.084000,657.750000,9.307401,6.262445,06:32
340,6.172100,6.319103,0.742000,0.077000,635.000000,9.195574,6.319104,06:28
341,6.087412,6.262575,0.736000,0.078000,645.500000,9.269049,6.262575,06:43
342,6.061057,6.307915,0.729000,0.088000,643.750000,9.236350,6.307915,06:59
343,6.167140,6.225905,0.749000,0.084000,637.250000,9.225628,6.225905,07:13
344,6.136077,6.281960,0.731000,0.067000,651.250000,9.282690,6.281960,07:03
345,6.193035,6.240820,0.735000,0.092000,654.750000,9.296522,6.240819,06:44
346,6.071820,6.262756,0.721000,0.072000,657.250000,9.315460,6.262756,06:27
347,6.171000,6.224665,0.750000,0.079000,651.000000,9.277223,6.224665,06:46
348,6.118698,6.299648,0.733000,0.088000,662.500000,9.340781,6.299647,06:49
349,6.097649,6.281047,0.741000,0.068000,648.750000,9.279899,6.281048,06:29
350,6.078669,6.214958,0.731000,0.077000,636.750000,9.193725,6.214958,06:41
351,6.067181,6.226646,0.736000,0.091000,638.750000,9.225212,6.226645,06:42
352,6.088887,6.309577,0.740000,0.088000,645.000000,9.248692,6.309577,07:03
353,6.012903,6.214848,0.741000,0.076000,653.750000,9.291496,6.214847,06:47
354,6.191671,6.211417,0.750000,0.077000,649.500000,9.279329,6.211417,07:01
355,6.135055,6.131125,0.746000,0.086000,639.250000,9.220910,6.131125,06:32
356,6.085290,6.198978,0.725000,0.078000,640.750000,9.224937,6.198978,06:51
357,6.077235,6.195124,0.731000,0.096000,647.500000,9.264156,6.195124,06:50
358,5.932463,6.207075,0.740000,0.091000,626.750000,9.140271,6.207074,06:53
359,6.094356,6.284247,0.735000,0.064000,651.000000,9.270197,6.284247,06:48
360,6.127094,6.290358,0.736000,0.070000,640.500000,9.242136,6.290358,06:57
361,6.118893,6.205312,0.732000,0.086000,613.500000,9.068622,6.205311,06:57
362,5.991807,6.223942,0.734000,0.087000,635.000000,9.191710,6.223941,06:51
363,6.108619,6.267148,0.740000,0.076000,640.750000,9.217543,6.267148,06:59
364,6.084826,6.037848,0.742000,0.099000,645.500000,9.251760,6.037848,06:54
365,5.953260,6.246652,0.732000,0.082000,635.750000,9.206555,6.246652,07:03
366,5.992402,6.115607,0.734000,0.090000,643.000000,9.231645,6.115608,07:05
367,5.953484,6.155887,0.733000,0.092000,648.000000,9.264569,6.155887,06:54
368,6.056382,6.125187,0.732000,0.089000,656.000000,9.299428,6.125188,06:51
369,6.174392,6.240096,0.740000,0.096000,652.000000,9.273904,6.240096,07:18
370,6.059298,6.195044,0.739000,0.070000,646.250000,9.242223,6.195045,06:37
371,6.004079,6.195956,0.734000,0.082000,652.250000,9.272842,6.195956,06:28
372,5.985381,6.051641,0.731000,0.088000,630.500000,9.166902,6.051640,06:20
373,6.026175,6.263428,0.718000,0.080000,627.000000,9.137114,6.263428,06:26
374,6.075032,6.202994,0.746000,0.081000,643.000000,9.234533,6.202994,06:23
375,6.050310,6.111029,0.729000,0.087000,646.250000,9.250938,6.111029,06:45
376,6.064145,6.178687,0.737000,0.086000,639.750000,9.206100,6.178688,06:38
377,6.121513,6.199396,0.741000,0.087000,637.000000,9.199524,6.199396,06:56
378,5.925794,6.068340,0.731000,0.085000,647.250000,9.261102,6.068339,06:57
379,6.093935,6.117822,0.734000,0.097000,631.000000,9.161203,6.117822,06:46
380,6.009464,6.137667,0.741000,0.092000,646.250000,9.254663,6.137668,07:24
381,6.040395,6.217809,0.739000,0.089000,651.000000,9.272422,6.217809,06:57
382,6.037092,6.127509,0.736000,0.080000,633.750000,9.185055,6.127509,06:54
383,5.981439,6.119409,0.741000,0.080000,629.750000,9.165306,6.119409,06:58
384,6.064751,6.123250,0.735000,0.094000,640.750000,9.221843,6.123251,07:02
385,6.034297,6.132958,0.722000,0.100000,642.500000,9.238651,6.132958,06:51
386,6.183180,6.196138,0.736000,0.091000,646.000000,9.245733,6.196138,06:59
387,6.018353,6.115748,0.737000,0.101000,634.500000,9.196224,6.115749,07:01
388,6.017589,6.161448,0.730000,0.087000,647.500000,9.257668,6.161448,06:46
389,6.066732,6.125456,0.750000,0.097000,634.000000,9.182333,6.125455,06:42
390,6.057513,6.164410,0.752000,0.091000,633.250000,9.178108,6.164410,06:36
391,5.877389,6.190746,0.735000,0.091000,639.500000,9.212044,6.190746,06:55
392,5.896954,6.153582,0.743000,0.092000,630.500000,9.170224,6.153581,07:03
393,6.012058,6.198259,0.724000,0.086000,630.500000,9.148380,6.198260,06:34
394,6.053822,6.169310,0.740000,0.087000,658.000000,9.308704,6.169310,06:31
395,5.982193,6.103887,0.731000,0.097000,648.500000,9.259223,6.103885,06:59
396,6.101837,6.169293,0.744000,0.095000,659.500000,9.321379,6.169293,07:03
397,5.970859,6.142532,0.735000,0.091000,658.000000,9.318474,6.142532,07:10
398,6.024967,6.086118,0.744000,0.099000,635.500000,9.212111,6.086117,07:18
399,6.021072,5.982637,0.732000,0.120000,652.750000,9.270710,5.982637,07:24
