epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
249,6.785107,6.944473,0.749000,0.032000,611.000000,8.985893,6.944473,05:23
250,6.775563,6.881016,0.742000,0.033000,649.500000,9.184856,6.881016,05:20
251,6.708306,6.862081,0.733000,0.030000,648.750000,9.183496,6.862081,05:23
252,6.750413,6.921453,0.746000,0.027000,643.000000,9.162935,6.921454,05:24
253,6.699396,6.852816,0.742000,0.029000,635.250000,9.067493,6.852815,05:25
254,6.683244,6.891043,0.731000,0.032000,622.750000,9.066558,6.891045,05:19
255,6.805949,6.849549,0.752000,0.027000,642.000000,9.157049,6.849550,05:22
256,6.762777,6.791890,0.740000,0.029000,660.000000,9.234161,6.791890,05:18
257,6.704020,6.781213,0.743000,0.039000,663.250000,9.264623,6.781213,05:19
258,6.643582,6.920097,0.743000,0.037000,638.500000,9.129545,6.920097,05:23
259,6.699251,6.892821,0.738000,0.023000,667.250000,9.262341,6.892820,05:17
260,6.713648,6.781875,0.734000,0.037000,648.500000,9.185428,6.781874,05:26
261,6.760157,6.796993,0.731000,0.030000,658.000000,9.214371,6.796993,05:30
262,6.766091,6.842182,0.732000,0.037000,664.000000,9.250223,6.842182,05:29
263,6.838874,6.797545,0.757000,0.034000,649.500000,9.192200,6.797546,05:22
264,6.763480,6.804164,0.743000,0.030000,653.250000,9.204923,6.804164,05:29
265,6.596712,6.777698,0.741000,0.036000,640.250000,9.129636,6.777698,05:23
266,6.789055,6.867637,0.734000,0.031000,631.000000,9.090615,6.867638,05:25
267,6.729582,6.825665,0.737000,0.041000,671.000000,9.289322,6.825665,05:19
268,6.705256,6.883608,0.746000,0.037000,643.250000,9.159164,6.883609,05:15
269,6.770504,6.756294,0.732000,0.041000,644.250000,9.173119,6.756293,05:18
270,6.814603,6.771688,0.742000,0.044000,615.000000,9.012145,6.771688,05:27
271,6.728506,6.885334,0.753000,0.027000,645.500000,9.148647,6.885333,05:31
272,6.703832,6.844693,0.739000,0.026000,643.250000,9.173762,6.844692,05:27
273,6.715497,6.868335,0.732000,0.031000,638.500000,9.132277,6.868335,05:27
274,6.762316,6.790003,0.741000,0.032000,630.500000,9.070410,6.790003,05:28
275,6.682527,6.901440,0.737000,0.031000,617.000000,9.004623,6.901439,05:29
276,6.669628,6.754564,0.747000,0.028000,620.750000,9.032771,6.754564,05:41
277,6.666206,6.810223,0.727000,0.034000,623.000000,9.036730,6.810222,05:46
278,6.709388,6.812838,0.751000,0.031000,634.000000,9.082529,6.812837,05:50
279,6.770783,6.766806,0.740000,0.043000,625.500000,9.042769,6.766807,05:49
280,6.693223,6.852237,0.732000,0.037000,610.500000,8.967854,6.852236,05:47
281,6.637003,6.729809,0.750000,0.039000,614.750000,9.002505,6.729810,05:48
282,6.649190,6.833471,0.743000,0.033000,615.750000,9.023581,6.833471,05:48
283,6.708493,6.750801,0.754000,0.037000,618.250000,9.013769,6.750801,05:49
284,6.658837,6.720465,0.744000,0.046000,623.500000,9.055067,6.720464,05:49
285,6.685174,6.829452,0.752000,0.035000,644.500000,9.165041,6.829453,05:52
286,6.673456,6.735432,0.735000,0.040000,621.750000,9.067049,6.735433,05:49
287,6.532537,6.700935,0.744000,0.041000,632.250000,9.102262,6.700935,05:53
